structure_id,core_mof_id,formula,source_note
ABAVIJ_clean,ABAVIJ,,doi=10.1039/b404485a; partition=train; ann_probability=0.94328225
ZIQJEQ_clean,ZIQJEQ,,doi=10.1002/asia.201301378; partition=train; ann_probability=0.16327262
ZITWIK_clean,ZITWIK,,doi=10.1039/C3CC48581A; partition=train; ann_probability=0.17258659
ZOMKAP01_clean,ZOMKAP01,,doi=10.1021/acsami.5b06301; partition=train; ann_probability=0.9253211
ZOMPAU01_clean,ZOMPAU01,,doi=10.1021/acsami.5b06301; partition=train; ann_probability=0.9320042
ZOTKAW_clean,ZOTKAW,,doi=10.1039/C4DT02048K; partition=train; ann_probability=0.9236902
ZOXTEN_clean,ZOXTEN,,doi=10.1039/C4DT02047B; partition=train; ann_probability=0.9380741
ZOXTIR_clean,ZOXTIR,,doi=10.1039/C4DT02047B; partition=train; ann_probability=0.9240389
ZOXTUD_clean,ZOXTUD,,doi=10.1039/C4DT02047B; partition=train; ann_probability=0.93254
ZOXVEP_clean,ZOXVEP,,doi=10.1039/C4DT02047B; partition=train; ann_probability=0.92852557
ZOYKAB_clean,ZOYKAB,,doi=10.1021/ic502664e; partition=train; ann_probability=0.11673516
ZOZKAC_clean,ZOZKAC,,doi=10.1021/ic502664e; partition=train; ann_probability=0.07847756
ZOZKEG_clean,ZOZKEG,,doi=10.1021/ic502664e; partition=train; ann_probability=0.09259611
ZUHSEC_clean,ZUHSEC,,doi=10.1039/C5CE00126A; partition=train; ann_probability=0.9235953
ZUTBIB_clean,ZUTBIB,,doi=10.1039/C5RA12300C; partition=train; ann_probability=0.17926478
ZUTBUN_clean,ZUTBUN,,doi=10.1039/C5RA12300C; partition=train; ann_probability=0.11198363
ABEXUC_clean,ABEXUC,,doi=10.1021/ic201013v; partition=val; ann_probability=0.08446261
ABEYIR_clean,ABEYIR,,doi=10.1021/ic201013v; partition=val; ann_probability=0.0767414
AFOYOK_clean,AFOYOK,,doi=10.1039/b806671j; partition=val; ann_probability=0.37437257
AHOJUC_clean,AHOJUC,,doi=10.1021/cm0112845; partition=val; ann_probability=0.08017713
AMIMAL_clean,AMIMAL,,doi=10.1039/c0dt00999g; partition=val; ann_probability=0.9053944
ANAWIX_clean,ANAWIX,,doi=10.1021/acs.cgd.6b00488; partition=val; ann_probability=0.63150704
ANUGIA_clean,ANUGIA,,doi=10.1021/ja107423k; partition=val; ann_probability=0.47422165
AQALIO_clean,AQALIO,,doi=10.1002/zaac.201000378; partition=val; ann_probability=0.90407896
ATEYED_clean,ATEYED,,doi=10.1039/b314322h; partition=val; ann_probability=0.22607058
ATICAH_clean,ATICAH,,doi=10.1039/b314221c; partition=val; ann_probability=0.9477234
ATIJUJ_manual,ATIJUJ,,doi=10.1021/ja1097995; partition=val; ann_probability=0.79294205
AVIPAX_clean,AVIPAX,,doi=10.1021/cg200327y; partition=val; ann_probability=0.31000543
AXAFAG_clean,AXAFAG,,doi=10.1021/cm0350838; partition=val; ann_probability=0.7398215
AXUHEH_clean,AXUHEH,,doi=10.1021/cg2006315; partition=val; ann_probability=0.53467655
AXUHIL_clean,AXUHIL,,doi=10.1021/cg2006315; partition=val; ann_probability=0.34054637
BAHGUN01_clean,BAHGUN01,,doi=10.1039/b200213b; partition=val; ann_probability=0.93848395
BAKJOO_clean,BAKJOO,,doi=10.1039/c1dt10901d; partition=val; ann_probability=0.8242055
BAXGAK_clean,BAXGAK,,doi=10.1021/ic202626c; partition=val; ann_probability=0.10986489
BAZGEQ_clean,BAZGEQ,,doi=10.1021/ic201376t; partition=val; ann_probability=0.5399041
BEFMUW_clean,BEFMUW,,doi=10.1038/41937; partition=val; ann_probability=0.851244
BEPVID_clean,BEPVID,,doi=10.1039/c3sc00016h; partition=val; ann_probability=0.95022094
BETGIS_clean,BETGIS,,doi=10.1039/C3CE27063G; partition=val; ann_probability=0.9302502
BETGOY_clean,BETGOY,,doi=10.1039/C3CE27063G; partition=val; ann_probability=0.9036814
BEXRUT_clean,BEXRUT,,doi=10.1039/C3CE27023H; partition=val; ann_probability=0.9096174
BIZMAA_clean,BIZMAA,,doi=10.1002/chem.201402255; partition=val; ann_probability=0.13689303
BOLZIN_clean,BOLZIN,,doi=10.1002/chem.201402895; partition=val; ann_probability=0.6374991
BONWIL_clean,BONWIL,,doi=10.1002/chem.200801948; partition=val; ann_probability=0.84234583
BUSNAF_clean,BUSNAF,,doi=10.1021/ja1009635; partition=val; ann_probability=0.20923409
CAKYIY_clean,CAKYIY,,doi=10.1021/ic201013v; partition=val; ann_probability=0.091778725
CAWZUX_clean,CAWZUX,,doi=10.1021/ic201951e; partition=val; ann_probability=0.87683904
CAZNOI_charged,CAZNOI,,doi=10.1039/c2cc35399g; partition=val; ann_probability=0.9112798
COJHIT_clean,COJHIT,,doi=10.1021/ja8024092; partition=val; ann_probability=0.17163134
COPXOV_clean,COPXOV,,doi=10.1021/ic801278j; partition=val; ann_probability=0.3598212
COZMUA_clean,COZMUA,,doi=10.1039/b900085b; partition=val; ann_probability=0.42979887
CUKXIR_clean,CUKXIR,,doi=10.1021/acs.inorgchem.5b00180; partition=val; ann_probability=0.57214785
CUWNOZ_clean,CUWNOZ,,doi=10.1021/acs.inorgchem.5b01850; partition=val; ann_probability=0.5043205
DAMYOI_clean,DAMYOI,,doi=10.1039/C6DT03755K; partition=val; ann_probability=0.82837844
DAWBUA_clean,DAWBUA,,doi=10.1021/cg201447c; partition=val; ann_probability=0.9361103
DAWCIP_clean,DAWCIP,,doi=10.1021/cg201552g; partition=val; ann_probability=0.91608125
DEJCIF_clean,DEJCIF,,doi=10.1021/cg060087l; partition=val; ann_probability=0.6345368
DIMKUH_clean,DIMKUH,,doi=10.1021/cg4009587; partition=val; ann_probability=0.9376128
DOYHOQ_clean,DOYHOQ,,doi=10.1021/cg501828u; partition=val; ann_probability=0.93255186
DUBBEI_clean,DUBBEI,,doi=10.1021/ic801817e; partition=val; ann_probability=0.573488
DUDKOE_clean,DUDKOE,,doi=10.1021/ic502488c; partition=val; ann_probability=0.8518016
DUDZOT_clean,DUDZOT,,doi=10.1039/C4TA06209D; partition=val; ann_probability=0.9681339
DUFZUA_clean,DUFZUA,,doi=10.1039/b821496d; partition=val; ann_probability=0.9291806
DUNXUH03_clean,DUNXUH03,,doi=10.1039/C5DT01560J; partition=val; ann_probability=0.10410094
DUNXUH05_clean,DUNXUH05,,doi=10.1039/C5DT01560J; partition=val; ann_probability=0.09900674
DUPKAC_clean,DUPKAC,,doi=10.1039/C5TA03537F; partition=val; ann_probability=0.897341
EBAVUB_clean,EBAVUB,,doi=10.1021/acs.cgd.6b01352; partition=val; ann_probability=0.9126935
EBAWIQ_clean,EBAWIQ,,doi=10.1021/acs.cgd.6b01352; partition=val; ann_probability=0.23270977
EBEMEF_clean,EBEMEF,,doi=10.1039/c1ce05699a; partition=val; ann_probability=0.73592496
EBUREA_clean,EBUREA,,doi=10.1039/c1ce05817g; partition=val; ann_probability=0.88807106
ECAHAT_clean,ECAHAT,,doi=10.1039/c1cc14115e; partition=val; ann_probability=0.9034319
ECEZAO01_clean,ECEZAO01,,doi=10.1021/cg050363g; partition=val; ann_probability=0.1035184
EDIKIL_clean,EDIKIL,,doi=10.1021/cm000419o; partition=val; ann_probability=0.92473626
EHAGAX_clean,EHAGAX,,doi=10.1002/cplu.201402121; partition=val; ann_probability=0.08949688
EJUVOU_clean,EJUVOU,,doi=10.1039/b303910b; partition=val; ann_probability=0.14685026
EMIGAJ_charged,EMIGAJ,,doi=10.1002/anie.201006531; partition=val; ann_probability=0.26584297
EMIHEO_charged,EMIHEO,,doi=10.1002/anie.201006531; partition=val; ann_probability=0.4784379
ENITOL_clean,ENITOL,,doi=10.1021/cg1008768; partition=val; ann_probability=0.37789288
EPECIN_clean,EPECIN,,doi=10.1039/C3DT00079F; partition=val; ann_probability=0.8726816
EPOXAJ_clean,EPOXAJ,,doi=10.1039/c0dt01721c; partition=val; ann_probability=0.32493195
ETEJUJ_clean,ETEJUJ,,doi=10.1039/c1ce05069a; partition=val; ann_probability=0.9349239
EVUMUE_clean,EVUMUE,,doi=10.1021/cg1015753; partition=val; ann_probability=0.10073277
EVUNAL_clean,EVUNAL,,doi=10.1021/cg1015753; partition=val; ann_probability=0.10039824
EVUQOC_clean,EVUQOC,,doi=10.1021/cg200350j; partition=val; ann_probability=0.8493799
EVUQUI_clean,EVUQUI,,doi=10.1021/cg200350j; partition=val; ann_probability=0.8950527
EXAXAE_clean,EXAXAE,,doi=10.1021/acs.inorgchem.6b01592; partition=val; ann_probability=0.9082807
FAHBIC_clean,FAHBIC,,doi=10.1039/C5TC04264J; partition=val; ann_probability=0.7958237
FARFIO_clean,FARFIO,,doi=10.1021/ja046478a; partition=val; ann_probability=0.113149464
FARFOU_clean,FARFOU,,doi=10.1021/ja046478a; partition=val; ann_probability=0.11247301
FATQID_clean,FATQID,,doi=10.1039/C7DT00192D; partition=val; ann_probability=0.84690535
FAWCEN01_SL,FAWCEN01,,doi=10.1021/jp303907p; partition=val; ann_probability=0.91316295
FECZAQ_manual,FECZAQ,,doi=10.1039/c2jm15933c; partition=val; ann_probability=0.91853976
FERWAC_clean,FERWAC,,doi=10.1002/chem.201203559; partition=val; ann_probability=0.957375
FEWQIJ_manual,FEWQIJ,,doi=10.1002/asia.201300250; partition=val; ann_probability=0.26370576
FIFNUE_clean,FIFNUE,,doi=10.1021/ic049170t; partition=val; ann_probability=0.6839024
FIFPAM_clean,FIFPAM,,doi=10.1021/ic049170t; partition=val; ann_probability=0.70557624
FIRMUQ_clean,FIRMUQ,,doi=10.1038/srep03312; partition=val; ann_probability=0.9532019
FOVPOX_clean,FOVPOX,,doi=10.1021/cg5006192; partition=val; ann_probability=0.9127722
FUWFIO_clean,FUWFIO,,doi=10.1039/C5DT02987B; partition=val; ann_probability=0.55746835
GAGSUF_clean,GAGSUF,,doi=10.1021/acs.cgd.5b01746; partition=val; ann_probability=0.57155585
GAJYUN_clean,GAJYUN,,doi=10.1039/b9nj00456d; partition=val; ann_probability=0.11750856
GAJZOI_clean,GAJZOI,,doi=10.1039/b9nj00456d; partition=val; ann_probability=0.12822336
GAMTIY_clean,GAMTIY,,doi=10.1021/cg049600q; partition=val; ann_probability=0.1362234
GARQAU_clean,GARQAU,,doi=10.1021/acs.cgd.7b00100; partition=val; ann_probability=0.49272516
GAXWAF_clean,GAXWAF,,doi=10.1039/c2ce25440a; partition=val; ann_probability=0.104899675
GEFZAU_clean,GEFZAU,,doi=10.1021/cm202608f; partition=val; ann_probability=0.9516462
GIQYAH_clean,GIQYAH,,doi=10.1021/ic0621695; partition=val; ann_probability=0.13264006
GIQYIP_clean,GIQYIP,,doi=10.1021/ic0621695; partition=val; ann_probability=0.12815917
GIRYEN_clean,GIRYEN,,doi=10.1039/C3CC49106D; partition=val; ann_probability=0.12338224
GIRYOX_clean,GIRYOX,,doi=10.1039/C3CC49106D; partition=val; ann_probability=0.11303452
GIXGOK_clean,GIXGOK,,doi=10.1039/b717233h; partition=val; ann_probability=0.62441003
GOPTIQ_clean,GOPTIQ,,doi=10.1039/C4CE00760C; partition=val; ann_probability=0.5967818
GUKFEY_clean,GUKFEY,,doi=10.1021/cg900119a; partition=val; ann_probability=0.86361235
GUPBEZ02_clean,GUPBEZ02,,doi=10.1021/ja308801n; partition=val; ann_probability=0.13195571
GUPNUC_clean,GUPNUC,,doi=10.1039/C5CC06863K; partition=val; ann_probability=0.18830186
HADQUA_clean,HADQUA,,doi=10.1039/c1sc00421b; partition=val; ann_probability=0.7971453
HADXOC_clean,HADXOC,,doi=10.1021/acs.inorgchem.6b01697; partition=val; ann_probability=0.8073156
HADYAP_clean,HADYAP,,doi=10.1021/acs.inorgchem.6b01697; partition=val; ann_probability=0.71536934
HEFFAB_charged,HEFFAB,,doi=10.1002/anie.201203594; partition=val; ann_probability=0.7855572
HEGNOX_clean,HEGNOX,,doi=10.1021/cm052859r; partition=val; ann_probability=0.107795686
HIMSAY_clean,HIMSAY,,doi=10.1021/ja073505z; partition=val; ann_probability=0.07907662
HIWXER01_SL,HIWXER01,,doi=10.1021/cg800248b; partition=val; ann_probability=0.15669933
HULTEN_clean,HULTEN,,doi=10.1039/b106274n; partition=val; ann_probability=0.27232957
ICAROV_clean,ICAROV,,doi=10.1002/chem.201101383; partition=val; ann_probability=0.11004314
IFEQAN_SL,IFEQAN,,doi=10.1021/ja401671p; partition=val; ann_probability=0.9246261
IGUTUB_clean,IGUTUB,,doi=10.1038/ncomms7917; partition=val; ann_probability=0.41254824
IGUVIR_clean,IGUVIR,,doi=10.1038/ncomms7917; partition=val; ann_probability=0.4213397
IJASES01_clean,IJASES01,,doi=10.1021/cg400531j; partition=val; ann_probability=0.4649693
IJIGOX_clean,IJIGOX,,doi=10.1002/chem.200390095; partition=val; ann_probability=0.53495663
IKOVEL_clean,IKOVEL,,doi=10.1021/acs.inorgchem.6b00928; partition=val; ann_probability=0.9284939
ILOJOJ_clean,ILOJOJ,,doi=10.1039/c0dt00894j; partition=val; ann_probability=0.9133539
IPIHIA_clean,IPIHIA,,doi=10.1039/C6RA10664A; partition=val; ann_probability=0.95509577
IXODUV_clean,IXODUV,,doi=10.1021/ic1025087; partition=val; ann_probability=0.13822713
IXOFAD_clean,IXOFAD,,doi=10.1021/ic1025087; partition=val; ann_probability=0.15038925
IXOFEH_clean,IXOFEH,,doi=10.1021/ic1025087; partition=val; ann_probability=0.1337139
JABMEF_clean,JABMEF,,doi=10.1039/b004972g; partition=val; ann_probability=0.14393449
JALCAD_clean,JALCAD,,doi=10.1039/C6TA09406F; partition=val; ann_probability=0.60004616
JEJKEP_clean,JEJKEP,,doi=10.1021/cg050382q; partition=val; ann_probability=0.90868545
JEJKIT_clean,JEJKIT,,doi=10.1021/cg050382q; partition=val; ann_probability=0.91957366
JORBAV_clean,JORBAV,,doi=10.1021/cg400909b; partition=val; ann_probability=0.95420134
JUGQIN_clean,JUGQIN,,doi=10.1039/C5CC01181G; partition=val; ann_probability=0.9315467
JUTCUW_SL,JUTCUW,,doi=10.1021/ja00052a073; partition=val; ann_probability=0.14304295
KADLUZ_clean,KADLUZ,,doi=10.1021/acs.cgd.5b01307; partition=val; ann_probability=0.88726807
KAHYOJ_clean,KAHYOJ,,doi=10.1002/ejic.201000344; partition=val; ann_probability=0.9410591
KATDAM_clean,KATDAM,,doi=10.1039/c2cc16779d; partition=val; ann_probability=0.7755649
KAVGAQ_clean,KAVGAQ,,doi=10.1021/cg0501128; partition=val; ann_probability=0.9465322
KAVTUY_clean,KAVTUY,,doi=10.1039/c0ce00439a; partition=val; ann_probability=0.8908311
KAWHEY_clean,KAWHEY,,doi=10.1039/C7CC01063J; partition=val; ann_probability=0.50298715
KEGZOL_clean,KEGZOL,,doi=10.1021/ja00160a038; partition=val; ann_probability=0.17984477
KIFWUT_clean,KIFWUT,,doi=10.1039/C2CE26165K; partition=val; ann_probability=0.90576506
KILJEV_clean,KILJEV,,doi=10.1021/ic070132u; partition=val; ann_probability=0.27398455
KINDIW_clean,KINDIW,,doi=10.1021/cg400531j; partition=val; ann_probability=0.81034714
KINLAW_clean,KINLAW,,doi=10.1021/cg400756z; partition=val; ann_probability=0.595407
KIXKOS_ion_b,KIXKOS,,doi=10.1002/adma.200700450; partition=val; ann_probability=0.09488362
KIYJAF_clean,KIYJAF,,doi=10.1021/cg4011967; partition=val; ann_probability=0.56559795
KIYMIQ_clean,KIYMIQ,,doi=10.1039/C3CE42208A; partition=val; ann_probability=0.88479054
KOMHAW_clean,KOMHAW,,doi=10.1021/cg800289c; partition=val; ann_probability=0.8656646
KORMOV_clean,KORMOV,,doi=10.1002/ejic.201402737; partition=val; ann_probability=0.91699886
KUKPOX_clean,KUKPOX,,doi=10.1039/C5DT00994D; partition=val; ann_probability=0.79577225
KUTRIC_clean,KUTRIC,,doi=10.1021/acs.cgd.5b00697; partition=val; ann_probability=0.41015047
LETDEU_clean,LETDEU,,doi=10.1021/ic061102e; partition=val; ann_probability=0.5871551
LEYQUD_clean,LEYQUD,,doi=10.1002/ejic.201201275; partition=val; ann_probability=0.94325376
LEYRAK_clean,LEYRAK,,doi=10.1002/ejic.201201275; partition=val; ann_probability=0.9440218
LICKAL_clean,LICKAL,,doi=10.1039/c1ce05759f; partition=val; ann_probability=0.15688655
LIHSIF_clean,LIHSIF,,doi=10.1021/ic062269a; partition=val; ann_probability=0.3342987
LIJNOJ01_clean,LIJNOJ01,,doi=10.1038/ncomms3534; partition=val; ann_probability=0.14264265
LITCIC_clean,LITCIC,,doi=10.1039/C3CE42152J; partition=val; ann_probability=0.097729
LIVREP_clean,LIVREP,,doi=10.1039/C4CE00172A; partition=val; ann_probability=0.8956616
LIXWEV_clean,LIXWEV,,doi=10.1002/ejic.200700940; partition=val; ann_probability=0.22645634
LUJBAV_clean,LUJBAV,,doi=10.1021/acs.cgd.5b01124; partition=val; ann_probability=0.7589286
MAFZOK_clean,MAFZOK,,doi=10.1039/c0dt00525h; partition=val; ann_probability=0.77596176
MAGBON_clean,MAGBON,,doi=10.1039/c0dt00525h; partition=val; ann_probability=0.623
MAGVOG16_clean,MAGVOG16,,doi=10.1038/ncomms5337; partition=val; ann_probability=0.14356998
MAGVOG27_clean,MAGVOG27,,doi=10.1038/ncomms5337; partition=val; ann_probability=0.1426447
MAGVOG31_clean,MAGVOG31,,doi=10.1038/ncomms5337; partition=val; ann_probability=0.14305267
MAGVOG32_clean,MAGVOG32,,doi=10.1038/ncomms5337; partition=val; ann_probability=0.14321661
MAGVOG35_clean,MAGVOG35,,doi=10.1038/ncomms5337; partition=val; ann_probability=0.14348271
MAKGEN_clean,MAKGEN,,doi=10.1021/acs.cgd.6b00060; partition=val; ann_probability=0.93248045
MAPHAP_clean,MAPHAP,,doi=10.1039/C7CE00481H; partition=val; ann_probability=0.75518477
MITGIF_clean,MITGIF,,doi=10.1021/ic0110124; partition=val; ann_probability=0.7176575
MODMIB_clean,MODMIB,,doi=10.1039/b111059d; partition=val; ann_probability=0.90861976
MONQIR_clean,MONQIR,,doi=10.1021/jp412601x; partition=val; ann_probability=0.6104931
MONWET_clean,MONWET,,doi=10.1039/C4CE01035C; partition=val; ann_probability=0.83702034
MOXPUL_clean,MOXPUL,,doi=10.1021/ic8019809; partition=val; ann_probability=0.8379158
MOYYEF_clean,MOYYEF,,doi=10.1021/cg801026y; partition=val; ann_probability=0.9443908
NABNUA_clean,NABNUA,,doi=10.1021/ic049523o; partition=val; ann_probability=0.3587836
NACYUM_clean,NACYUM,,doi=10.1002/ejic.200400005; partition=val; ann_probability=0.78108156
NATHUO_clean,NATHUO,,doi=10.1021/acs.cgd.7b00086; partition=val; ann_probability=0.92014754
NEDWIE_clean,NEDWIE,,doi=10.1021/ja303092m; partition=val; ann_probability=0.21484819
NEHGIS_clean,NEHGIS,,doi=10.1039/c2cc34047j; partition=val; ann_probability=0.9342599
NERMON_clean,NERMON,,doi=10.1021/ic060241t; partition=val; ann_probability=0.91624975
NEXVET_clean,NEXVET,,doi=10.1039/C2SC20306E; partition=val; ann_probability=0.90545726
NIBHOW_clean,NIBHOW,,doi=10.1021/ja067435s; partition=val; ann_probability=0.81990016
NIBHUC_clean,NIBHUC,,doi=10.1021/ja067435s; partition=val; ann_probability=0.63225824
NIBXUT_clean,NIBXUT,,doi=10.1021/cm302381k; partition=val; ann_probability=0.20238653
NIGGEQ_clean,NIGGEQ,,doi=10.1021/ic061666i; partition=val; ann_probability=0.11219314
NOJBOF_clean,NOJBOF,,doi=10.1039/C4DT01080A; partition=val; ann_probability=0.7700658
NUHZAS_clean,NUHZAS,,doi=10.1039/b806297h; partition=val; ann_probability=0.8132624
NUNCEG_clean,NUNCEG,,doi=10.1039/C5DT00690B; partition=val; ann_probability=0.75503576
NUNPAP_clean,NUNPAP,,doi=10.1021/ja070671y; partition=val; ann_probability=0.100500464
OCURAG_clean,OCURAG,,doi=10.1021/ic0517422; partition=val; ann_probability=0.9351447
ODIXAC_charged,ODIXAC,,doi=10.1039/C3CE41105B; partition=val; ann_probability=0.19548216
ODIXEG_clean,ODIXEG,,doi=10.1039/C3CE41105B; partition=val; ann_probability=0.2797662
ODODIW_clean,ODODIW,,doi=10.1039/C3CE41105B; partition=val; ann_probability=0.49006307
OGIKAR_clean,OGIKAR,,doi=10.1039/b903932e; partition=val; ann_probability=0.899104
OHUMEL_clean,OHUMEL,,doi=10.1021/jacs.5b02688; partition=val; ann_probability=0.79445684
OLANEW_clean,OLANEW,,doi=10.1021/acs.cgd.6b00176; partition=val; ann_probability=0.80143285
OMAMEU_clean,OMAMEU,,doi=10.1002/chem.200305040; partition=val; ann_probability=0.149245
OMITUB_clean,OMITUB,,doi=10.1038/srep25595; partition=val; ann_probability=0.92577326
OMOVET_clean,OMOVET,,doi=10.1021/jacs.6b01093; partition=val; ann_probability=0.75214505
ORANAY_clean,ORANAY,,doi=10.1039/C6NJ01231K; partition=val; ann_probability=0.92469144
ORIBAU_clean,ORIBAU,,doi=10.1002/ejic.201600184; partition=val; ann_probability=0.7217887
OSAXAI_clean,OSAXAI,,doi=10.1021/cg101251a; partition=val; ann_probability=0.64174384
OSIXIY_clean,OSIXIY,,doi=10.1021/cg101435b; partition=val; ann_probability=0.94962966
OTAXOX_clean,OTAXOX,,doi=10.1021/ic102057p; partition=val; ann_probability=0.88541335
OTENEH_charged,OTENEH,,doi=10.1021/cg100817s; partition=val; ann_probability=0.8825158
OTUDIS_clean,OTUDIS,,doi=10.1021/acs.inorgchem.6b00865; partition=val; ann_probability=0.93093216
OVIWIA_clean,OVIWIA,,doi=10.1021/cg101668f; partition=val; ann_probability=0.33159295
OWAVIS_clean,OWAVIS,,doi=10.1021/cg101569a; partition=val; ann_probability=0.8049568
OWEYOF_clean,OWEYOF,,doi=10.1021/cg1014913; partition=val; ann_probability=0.36259592
OWIHEJ_clean,OWIHEJ,,doi=10.1021/jacs.6b01323; partition=val; ann_probability=0.94139874
OWIJAH_clean,OWIJAH,,doi=10.1021/jacs.6b01323; partition=val; ann_probability=0.94095165
OWIJIP_clean,OWIJIP,,doi=10.1021/jacs.6b01323; partition=val; ann_probability=0.94009507
OWUWUA_clean,OWUWUA,,doi=10.1039/C6RA18817F; partition=val; ann_probability=0.19530317
OYUSAD_charged,OYUSAD,,doi=10.1002/chem.201101239; partition=val; ann_probability=0.57628924
OZUKUR01_clean,OZUKUR01,,doi=10.1039/C4TA05794E; partition=val; ann_probability=0.9192786
PAMHIW_clean,PAMHIW,,doi=10.1021/cg200983y; partition=val; ann_probability=0.767084
PAMTII_clean,PAMTII,,doi=10.1021/cg2010425; partition=val; ann_probability=0.94201064
PEPLEC_clean,PEPLEC,,doi=10.1002/anie.200602556; partition=val; ann_probability=0.13553473
PIJDIX_clean,PIJDIX,,doi=10.1039/C3DT51434J; partition=val; ann_probability=0.1402984
PIQMUZ_clean,PIQMUZ,,doi=10.1021/ic4020256; partition=val; ann_probability=0.9258039
PIYZED02_clean,PIYZED02,,doi=10.1002/anie.200704421; partition=val; ann_probability=0.15957963
POZHUI_ion_b,POZHUI,,doi=10.1021/ja807229a; partition=val; ann_probability=0.57372534
PUDSIR01_clean,PUDSIR01,,doi=10.1021/cg9000736; partition=val; ann_probability=0.09192985
